Time,Object Name,Status,Value,Units,Alert ID,Priority
13.02.2024 10:36:17,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:19,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:19,TIC Turbo Power,,5.4,,0,0
13.02.2024 10:36:19,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:36:19,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:19,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:21,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:21,TIC Turbo Power,,7.0,,0,0
13.02.2024 10:36:21,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:36:21,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:21,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:23,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:23,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:36:23,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:36:23,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:23,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:25,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:25,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:36:25,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:36:25,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:25,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:27,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:27,TIC Turbo Power,,8.4,,0,0
13.02.2024 10:36:27,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:36:27,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:28,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:29,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:29,TIC Turbo Power,,5.4,,0,0
13.02.2024 10:36:30,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:36:30,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:30,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:31,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:31,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:36:32,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:36:32,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:32,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:34,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:34,TIC Turbo Power,,7.0,,0,0
13.02.2024 10:36:34,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:36:34,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:34,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:36,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:36,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:36:36,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:36:36,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:36,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:38,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:38,TIC Turbo Power,,7.7,,0,0
13.02.2024 10:36:38,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:36:38,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:38,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:40,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:36:40,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:40,TIC Turbo Power,,7.0,,0,0
13.02.2024 10:36:40,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:40,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:42,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:42,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:36:42,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:36:42,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:42,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:44,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:44,TIC Turbo Power,,7.5,,0,0
13.02.2024 10:36:44,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:36:44,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:44,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:46,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:36:46,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:46,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:36:46,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:46,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:48,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:48,TIC Turbo Power,,5.4,,0,0
13.02.2024 10:36:48,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:36:48,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:48,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:50,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:50,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:36:50,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:36:50,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:50,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:52,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:52,TIC Turbo Power,,6.5,,0,0
13.02.2024 10:36:52,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:36:52,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:52,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:54,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:54,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:36:54,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:36:54,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:54,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:56,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:56,TIC Turbo Power,,8.2,,0,0
13.02.2024 10:36:56,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:36:56,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:56,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:58,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:36:58,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:36:58,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:36:58,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:36:58,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:00,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:00,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:37:00,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:00,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:01,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:02,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:02,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:37:02,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:02,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:03,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:04,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:04,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:37:04,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:05,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:05,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:06,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:06,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:07,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:37:07,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:07,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:09,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:09,TIC Turbo Power,,7.5,,0,0
13.02.2024 10:37:09,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:09,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:09,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:11,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:11,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:37:11,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:11,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:11,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:13,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:13,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:13,TIC Turbo Power,,6.8,,0,0
13.02.2024 10:37:13,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:13,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:15,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:15,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:15,TIC Turbo Power,,7.5,,0,0
13.02.2024 10:37:15,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:15,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:17,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:17,TIC Turbo Power,,8.2,,0,0
13.02.2024 10:37:17,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:17,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:17,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:19,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:19,TIC Turbo Power,,7.0,,0,0
13.02.2024 10:37:19,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:19,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:19,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:21,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:21,TIC Turbo Power,,8.4,,0,0
13.02.2024 10:37:21,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:21,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:21,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:23,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:23,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:37:23,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:23,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:23,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:25,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:25,TIC Turbo Power,,7.5,,0,0
13.02.2024 10:37:25,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:25,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:25,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:27,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:27,TIC Turbo Power,,6.8,,0,0
13.02.2024 10:37:27,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:27,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:27,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:29,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:29,TIC Turbo Power,,6.8,,0,0
13.02.2024 10:37:29,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:29,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:29,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:31,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:31,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:37:31,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:31,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:31,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:33,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:33,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:33,TIC Turbo Power,,7.5,,0,0
13.02.2024 10:37:33,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:33,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:35,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:35,TIC Turbo Power,,7.0,,0,0
13.02.2024 10:37:35,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:35,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:36,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:37,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:37,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:37:37,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:38,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:38,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:39,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:39,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:37:39,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:40,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:40,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:41,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:41,TIC Turbo Power,,8.2,,0,0
13.02.2024 10:37:42,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:42,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:42,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:43,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:44,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:44,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:37:44,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:44,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:46,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:46,TIC Turbo Power,,8.2,,0,0
13.02.2024 10:37:46,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:46,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:46,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:48,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:48,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:37:48,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:48,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:48,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:50,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:50,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:50,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:37:50,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:50,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:52,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:52,TIC Turbo Power,,5.4,,0,0
13.02.2024 10:37:52,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:52,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:52,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:54,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:54,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:37:54,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:54,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:54,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:56,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:56,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:37:56,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:56,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:56,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:37:58,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:37:58,TIC Turbo Power,,6.5,,0,0
13.02.2024 10:37:58,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:37:58,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:37:58,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:00,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:00,TIC Turbo Power,,6.3,,0,0
13.02.2024 10:38:00,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:00,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:00,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:02,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:02,TIC Turbo Power,,8.2,,0,0
13.02.2024 10:38:02,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:02,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:02,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:04,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:04,TIC Turbo Power,,7.0,,0,0
13.02.2024 10:38:04,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:04,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:04,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:06,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:06,TIC Turbo Power,,7.0,,0,0
13.02.2024 10:38:06,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:06,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:06,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:08,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:08,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:38:08,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:08,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:08,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:10,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:10,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:10,TIC Turbo Power,,7.5,,0,0
13.02.2024 10:38:10,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:10,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:12,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:12,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:38:12,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:13,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:13,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:14,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:14,TIC Turbo Power,,7.0,,0,0
13.02.2024 10:38:15,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:15,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:15,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:16,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:17,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:38:17,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:17,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:17,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:18,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:19,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:19,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:38:19,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:19,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:21,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:21,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:21,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:38:21,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:21,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:23,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:23,TIC Turbo Power,,5.4,,0,0
13.02.2024 10:38:23,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:23,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:23,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:25,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:25,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:38:25,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:25,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:25,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:27,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:27,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:27,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:38:27,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:27,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:29,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:29,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:38:29,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:29,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:29,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:31,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:38:31,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:31,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:31,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:31,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:33,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:33,TIC Turbo Power,,6.8,,0,0
13.02.2024 10:38:33,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:33,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:33,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:35,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:35,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:38:35,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:35,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:35,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:37,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:37,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:37,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:38:37,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:37,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:39,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:39,TIC Turbo Power,,8.4,,0,0
13.02.2024 10:38:39,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:39,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:39,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:41,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:41,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:38:41,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:41,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:41,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:43,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:43,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:38:43,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:43,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:43,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:45,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:45,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:38:45,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:46,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:46,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:47,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:47,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:47,TIC Turbo Power,,7.5,,0,0
13.02.2024 10:38:47,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:48,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:49,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:49,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:38:50,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:50,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:50,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:51,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:52,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:38:52,TIC Gauge 1,11,1.0000e+05,59,0,0
13.02.2024 10:38:52,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:38:52,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:53,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:38:54,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:38:54,TIC Turbo Power,,7.3,,0,0
